Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Note
"IG","Government Expenditure","804","Ukraine","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","615.95","consolidated General Government"
"IG","Government Expenditure","804","Ukraine","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","318.25","consolidated General Government"
"IG","Government Expenditure","784","United Arab Emirates","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","146.15","consolidated General Government"
"IG","Government Expenditure","784","United Arab Emirates","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","114.9","consolidated General Government"
"IG","Government Expenditure","784","United Arab Emirates","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","186.21","consolidated General Government"
"IG","Government Expenditure","784","United Arab Emirates","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","126.89","consolidated General Government"
"IG","Government Expenditure","784","United Arab Emirates","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","282.32","consolidated General Government"
"IG","Government Expenditure","784","United Arab Emirates","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","213.84","consolidated General Government"
"IG","Government Expenditure","784","United Arab Emirates","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","216.24","consolidated General Government"
"IG","Government Expenditure","784","United Arab Emirates","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","896.97","consolidated General Government"
"IG","Government Expenditure","784","United Arab Emirates","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2020","2020","million USD","896.8","consolidated General Government"
"IG","Government Expenditure","784","United Arab Emirates","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2021","2021","million USD","925.36","consolidated General Government"
"IG","Government Expenditure","784","United Arab Emirates","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2022","2022","million USD","1004.08","consolidated General Government"
"IG","Government Expenditure","826","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2001","2001","million USD","5206.9","consolidated General Government"
"IG","Government Expenditure","826","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2002","2002","million USD","3399.16","consolidated General Government"
"IG","Government Expenditure","826","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2003","2003","million USD","4008.34","consolidated General Government"
"IG","Government Expenditure","826","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2004","2004","million USD","5091.73","consolidated General Government"
"IG","Government Expenditure","826","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2005","2005","million USD","5827.29","consolidated General Government"
"IG","Government Expenditure","826","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2006","2006","million USD","5854.79","consolidated General Government"
"IG","Government Expenditure","826","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2007","2007","million USD","5996.74","consolidated General Government"
"IG","Government Expenditure","826","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2008","2008","million USD","4912.07","consolidated General Government"
"IG","Government Expenditure","826","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2009","2009","million USD","4089.3","consolidated General Government"
"IG","Government Expenditure","826","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2010","2010","million USD","4273.93","consolidated General Government"
"IG","Government Expenditure","826","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2011","2011","million USD","4607.93","consolidated General Government"
"IG","Government Expenditure","826","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2012","2012","million USD","3897.03","consolidated General Government"
"IG","Government Expenditure","826","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2013","2013","million USD","3784.82","consolidated General Government"
"IG","Government Expenditure","826","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2014","2014","million USD","3978.74","consolidated General Government"
"IG","Government Expenditure","826","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2015","2015","million USD","3576.53","consolidated General Government"
"IG","Government Expenditure","826","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2016","2016","million USD","3186.46","consolidated General Government"
"IG","Government Expenditure","826","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2017","2017","million USD","3111.96","consolidated General Government"
"IG","Government Expenditure","826","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2018","2018","million USD","3237.81","consolidated General Government"
"IG","Government Expenditure","826","United Kingdom of Great Britain and Northern Ireland","6110","Value US$","23131","Agriculture, forestry, fishing (General Government)","2019","2019","million USD","3290.59","consolidated General Government"
